Date;Time;AirTemp;WaterTempMPEC;WaterTempAGH
2009-12-15;21:15;-2.80;92.00;88.63
2009-12-15;21:20;-2.80;92.00;88.63
2009-12-15;21:25;-2.80;92.00;88.63
2009-12-15;21:30;-2.80;92.00;88.63
2009-12-15;21:35;-2.85;92.13;88.63
2009-12-15;21:40;-2.95;92.38;88.38
2009-12-15;21:45;-2.95;92.38;88.38
2009-12-15;21:50;-3.05;92.63;88.38
2009-12-15;21:55;-3.10;92.75;88.38
2009-12-15;22:00;-3.20;93.00;88.38
2009-12-15;22:05;-3.20;93.00;88.63
2009-12-15;22:10;-3.25;93.13;88.63
2009-12-15;22:15;-3.25;93.13;88.38
2009-12-15;22:20;-3.35;93.38;88.38
2009-12-15;22:25;-3.35;93.38;88.38
2009-12-15;22:30;-3.35;93.38;88.38
2009-12-15;22:35;-3.35;93.38;88.38
2009-12-15;22:40;-3.45;93.63;88.38
2009-12-15;22:45;-3.45;93.63;88.38
2009-12-15;22:50;-3.45;93.63;88.38
2009-12-15;22:55;-3.50;93.75;88.38
2009-12-15;23:00;-3.50;93.75;88.63
2009-12-15;23:05;-3.50;93.75;88.63
2009-12-15;23:10;-3.50;93.75;88.63
2009-12-15;23:15;-3.60;94.00;88.63
2009-12-15;23:20;-3.50;93.75;88.63
2009-12-15;23:25;-3.60;94.00;88.63
2009-12-15;23:30;-3.60;94.00;88.63
2009-12-15;23:35;-3.60;94.00;88.63
2009-12-15;23:40;-3.65;94.13;88.63
2009-12-15;23:45;-3.75;94.38;88.63
2009-12-15;23:50;-3.75;94.38;88.63
2009-12-15;23:55;-3.75;94.38;88.63
2009-12-16;00:00;-3.75;94.38;88.38
2009-12-16;00:05;-3.80;94.50;88.63
2009-12-16;00:10;-3.80;94.50;88.63
2009-12-16;00:15;-3.80;94.50;88.63
2009-12-16;00:20;-3.90;94.75;88.63
2009-12-16;00:25;-3.90;94.75;88.63
2009-12-16;00:30;-3.90;94.75;88.63
2009-12-16;00:35;-4.00;95.00;88.75
2009-12-16;00:40;-4.05;95.13;88.75
2009-12-16;00:45;-4.15;95.38;88.75
2009-12-16;00:50;-4.20;95.50;89.00
2009-12-16;00:55;-4.20;95.50;88.75
2009-12-16;01:00;-4.20;95.50;89.00
2009-12-16;01:05;-4.30;95.75;89.00
2009-12-16;01:10;-4.30;95.75;89.00
2009-12-16;01:15;-4.40;96.00;89.00
2009-12-16;01:20;-4.40;96.00;89.13
2009-12-16;01:25;-4.40;96.00;89.13
2009-12-16;01:30;-4.40;96.00;89.38
2009-12-16;01:35;-4.45;96.13;89.38
2009-12-16;01:40;-4.40;96.00;89.38
2009-12-16;01:45;-4.45;96.13;89.38
2009-12-16;01:50;-4.40;96.00;89.63
2009-12-16;01:55;-4.45;96.13;89.75
2009-12-16;02:00;-4.45;96.13;89.75
2009-12-16;02:05;-4.45;96.13;89.75
2009-12-16;02:10;-4.55;96.38;89.75
2009-12-16;02:15;-4.55;96.38;89.75
2009-12-16;02:20;-4.55;96.38;90.00
2009-12-16;02:25;-4.55;96.38;90.00
2009-12-16;02:30;-4.55;96.38;90.00
2009-12-16;02:35;-4.55;96.38;90.13
2009-12-16;02:40;-4.55;96.38;90.13
2009-12-16;02:45;-4.55;96.38;90.13
2009-12-16;02:50;-4.55;96.38;90.13
2009-12-16;02:55;-4.55;96.38;90.13
2009-12-16;03:00;-4.55;96.38;90.13
2009-12-16;03:05;-4.55;96.38;90.13
2009-12-16;03:10;-4.55;96.38;90.13
2009-12-16;03:15;-4.55;96.38;90.38
2009-12-16;03:20;-4.55;96.38;90.38
2009-12-16;03:25;-4.60;96.50;90.38
2009-12-16;03:30;-4.60;96.50;90.63
2009-12-16;03:35;-4.60;96.50;90.63
2009-12-16;03:40;-4.60;96.50;90.63
2009-12-16;03:45;-4.60;96.50;90.63
2009-12-16;03:50;-4.70;96.75;90.75
2009-12-16;03:55;-4.70;96.75;90.75
2009-12-16;04:00;-4.80;97.00;90.75
2009-12-16;04:05;-4.80;97.00;91.00
2009-12-16;04:10;-4.80;97.00;91.00
2009-12-16;04:15;-4.80;97.00;91.00
2009-12-16;04:20;-4.80;97.00;91.00
2009-12-16;04:25;-4.80;97.00;91.13
2009-12-16;04:30;-4.80;97.00;91.38
2009-12-16;04:35;-4.80;97.00;91.38
2009-12-16;04:40;-4.85;97.13;91.63
2009-12-16;04:45;-4.85;97.13;91.63
2009-12-16;04:50;-4.85;97.13;91.63
2009-12-16;04:55;-4.85;97.13;91.63
2009-12-16;05:00;-4.85;97.13;91.75
2009-12-16;05:05;-4.85;97.13;91.75
2009-12-16;05:10;-4.95;97.38;91.75
2009-12-16;05:15;-4.85;97.13;92.00
2009-12-16;05:20;-4.95;97.38;92.00
2009-12-16;05:25;-4.95;97.38;92.00
2009-12-16;05:30;-4.95;97.38;92.00
2009-12-16;05:35;-4.95;97.38;92.13
2009-12-16;05:40;-5.00;97.50;92.38
2009-12-16;05:45;-5.00;97.50;92.38
2009-12-16;05:50;-5.10;97.75;92.63
2009-12-16;05:55;-5.10;97.75;92.75
2009-12-16;06:00;-5.10;97.75;93.00
2009-12-16;06:05;-5.10;97.75;93.00
2009-12-16;06:10;-5.10;97.75;93.13
2009-12-16;06:15;-5.20;98.00;93.13
2009-12-16;06:20;-5.20;98.00;93.38
2009-12-16;06:25;-5.20;98.00;93.38
2009-12-16;06:30;-5.20;98.00;93.38
2009-12-16;06:35;-5.20;98.00;93.38
2009-12-16;06:40;-5.25;98.13;93.63
2009-12-16;06:45;-5.25;98.13;93.63
2009-12-16;06:50;-5.25;98.13;93.63
2009-12-16;06:55;-5.25;98.13;93.75
2009-12-16;07:00;-5.25;98.13;93.75
2009-12-16;07:05;-5.35;98.38;93.75
2009-12-16;07:10;-5.35;98.38;93.75
2009-12-16;07:15;-5.35;98.38;94.00
2009-12-16;07:20;-5.35;98.38;93.75
2009-12-16;07:25;-5.35;98.38;94.00
2009-12-16;07:30;-5.35;98.38;94.00
2009-12-16;07:35;-5.35;98.38;94.00
2009-12-16;07:40;-5.35;98.38;94.13
2009-12-16;07:45;-5.25;98.13;94.38
2009-12-16;07:50;-5.25;98.13;94.38
2009-12-16;07:55;-5.25;98.13;94.38
2009-12-16;08:00;-5.25;98.13;94.38
2009-12-16;08:05;-5.25;98.13;94.50
2009-12-16;08:10;-5.25;98.13;94.50
2009-12-16;08:15;-5.25;98.13;94.50
2009-12-16;08:20;-5.35;98.38;94.75
2009-12-16;08:25;-5.35;98.38;94.75
2009-12-16;08:30;-5.35;98.38;94.75
2009-12-16;08:35;-5.35;98.38;95.00
2009-12-16;08:40;-5.25;98.13;95.13
2009-12-16;08:45;-5.35;98.38;95.38
2009-12-16;08:50;-5.40;98.50;95.50
2009-12-16;08:55;-5.35;98.38;95.50
2009-12-16;09:00;-5.35;98.38;95.50
2009-12-16;09:05;-5.25;98.13;95.75
2009-12-16;09:10;-5.35;98.38;95.75
2009-12-16;09:15;-5.35;98.38;96.00
2009-12-16;09:20;-5.40;98.50;96.00
2009-12-16;09:25;-5.35;98.38;96.00
2009-12-16;09:30;-5.35;98.38;96.00
2009-12-16;09:35;-5.25;98.13;96.13
2009-12-16;09:40;-5.25;98.13;96.00
2009-12-16;09:45;-5.25;98.13;96.13
2009-12-16;09:50;-5.20;98.00;96.00
2009-12-16;09:55;-5.20;98.00;96.13
2009-12-16;10:00;-5.20;98.00;96.13
2009-12-16;10:05;-5.10;97.75;96.13
2009-12-16;10:10;-5.10;97.75;96.38
2009-12-16;10:15;-5.00;97.50;96.38
2009-12-16;10:20;-5.10;97.75;96.38
2009-12-16;10:25;-5.00;97.50;96.38
2009-12-16;10:30;-5.00;97.50;96.38
2009-12-16;10:35;-4.95;97.38;96.38
2009-12-16;10:40;-4.85;97.13;96.38
2009-12-16;10:45;-4.85;97.13;96.38
2009-12-16;10:50;-4.80;97.00;96.38
2009-12-16;10:55;-4.80;97.00;96.38
2009-12-16;11:00;-4.80;97.00;96.38
2009-12-16;11:05;-4.85;97.13;96.38
2009-12-16;11:10;-4.80;97.00;96.38
2009-12-16;11:15;-4.80;97.00;96.38
2009-12-16;11:20;-4.70;96.75;96.38
2009-12-16;11:25;-4.70;96.75;96.50
2009-12-16;11:30;-4.70;96.75;96.50
2009-12-16;11:35;-4.70;96.75;96.50
2009-12-16;11:40;-4.60;96.50;96.50
2009-12-16;11:45;-4.60;96.50;96.50
2009-12-16;11:50;-4.60;96.50;96.75
2009-12-16;11:55;-4.70;96.75;96.75
2009-12-16;12:00;-4.70;96.75;97.00
2009-12-16;12:05;-4.80;97.00;97.00
2009-12-16;12:10;-4.80;97.00;97.00
2009-12-16;12:15;-4.80;97.00;97.00
2009-12-16;12:20;-4.80;97.00;97.00
2009-12-16;12:25;-4.70;96.75;97.00
2009-12-16;12:30;-4.80;97.00;97.00
2009-12-16;12:35;-4.70;96.75;97.00
2009-12-16;12:40;-4.60;96.50;97.13
2009-12-16;12:45;-4.70;96.75;97.13
2009-12-16;12:50;-4.60;96.50;97.13
2009-12-16;12:55;-4.60;96.50;97.13
2009-12-16;13:00;-4.55;96.38;97.13
2009-12-16;13:05;-4.55;96.38;97.13
2009-12-16;13:10;-4.45;96.13;97.38
2009-12-16;13:15;-4.55;96.38;97.13
2009-12-16;13:20;-4.55;96.38;97.38
2009-12-16;13:25;-4.45;96.13;97.38
2009-12-16;13:30;-4.40;96.00;97.38
2009-12-16;13:35;-4.40;96.00;97.38
2009-12-16;13:40;-4.40;96.00;97.50
2009-12-16;13:45;-4.40;96.00;97.50
2009-12-16;13:50;-4.40;96.00;97.75
2009-12-16;13:55;-4.40;96.00;97.75
2009-12-16;14:00;-4.40;96.00;97.75
2009-12-16;14:05;-4.40;96.00;97.75
2009-12-16;14:10;-4.40;96.00;97.75
2009-12-16;14:15;-4.45;96.13;98.00
2009-12-16;14:20;-4.45;96.13;98.00
2009-12-16;14:25;-4.45;96.13;98.00
2009-12-16;14:30;-4.45;96.13;98.00
2009-12-16;14:35;-4.45;96.13;98.00
2009-12-16;14:40;-4.55;96.38;98.13
2009-12-16;14:45;-4.45;96.13;98.13
2009-12-16;14:50;-4.45;96.13;98.13
2009-12-16;14:55;-4.55;96.38;98.13
2009-12-16;15:00;-4.55;96.38;98.13
2009-12-16;15:05;-4.55;96.38;98.38
2009-12-16;15:10;-4.60;96.50;98.38
2009-12-16;15:15;-4.60;96.50;98.38
2009-12-16;15:20;-4.60;96.50;98.38
2009-12-16;15:25;-4.70;96.75;98.38
2009-12-16;15:30;-4.70;96.75;98.38
2009-12-16;15:35;-4.80;97.00;98.38
2009-12-16;15:40;-4.80;97.00;98.38
2009-12-16;15:45;-4.80;97.00;98.13
2009-12-16;15:50;-4.80;97.00;98.13
2009-12-16;15:55;-4.80;97.00;98.13
2009-12-16;16:00;-4.80;97.00;98.13
2009-12-16;16:05;-4.80;97.00;98.13
2009-12-16;16:10;-4.80;97.00;98.13
2009-12-16;16:15;-4.85;97.13;98.13
2009-12-16;16:20;-4.85;97.13;98.38
2009-12-16;16:25;-4.95;97.38;98.38
2009-12-16;16:30;-5.00;97.50;98.38
2009-12-16;16:35;-5.00;97.50;98.38
2009-12-16;16:40;-5.00;97.50;98.13
2009-12-16;16:45;-4.95;97.38;98.38
2009-12-16;16:50;-4.95;97.38;98.50
2009-12-16;16:55;-4.95;97.38;98.38
2009-12-16;17:00;-4.95;97.38;98.38
2009-12-16;17:05;-4.95;97.38;98.13
2009-12-16;17:10;-4.85;97.13;98.38
2009-12-16;17:15;-4.85;97.13;98.38
2009-12-16;17:20;-4.85;97.13;98.50
2009-12-16;17:25;-4.85;97.13;98.38
2009-12-16;17:30;-4.85;97.13;98.38
2009-12-16;17:35;-4.85;97.13;98.13
2009-12-16;17:40;-4.85;97.13;98.13
2009-12-16;17:45;-4.85;97.13;98.13
2009-12-16;17:50;-4.85;97.13;98.00
2009-12-16;17:55;-4.95;97.38;98.00
2009-12-16;18:00;-4.95;97.38;98.00
2009-12-16;18:05;-4.95;97.38;97.75
2009-12-16;18:10;-4.95;97.38;97.75
2009-12-16;18:15;-5.00;97.50;97.50
2009-12-16;18:20;-4.95;97.38;97.75
2009-12-16;18:25;-4.95;97.38;97.50
2009-12-16;18:30;-4.95;97.38;97.50
2009-12-16;18:35;-4.95;97.38;97.38
2009-12-16;18:40;-4.95;97.38;97.13
2009-12-16;18:45;-4.95;97.38;97.13
2009-12-16;18:50;-4.95;97.38;97.00
2009-12-16;18:55;-4.85;97.13;97.00
2009-12-16;19:00;-4.95;97.38;97.00
2009-12-16;19:05;-4.95;97.38;97.13
2009-12-16;19:10;-4.95;97.38;97.00
2009-12-16;19:15;-4.95;97.38;97.00
2009-12-16;19:20;-4.95;97.38;96.75
2009-12-16;19:25;-5.00;97.50;96.75
2009-12-16;19:30;-5.00;97.50;96.75
2009-12-16;19:35;-5.00;97.50;96.75
2009-12-16;19:40;-5.10;97.75;96.50
2009-12-16;19:45;-5.10;97.75;96.50
2009-12-16;19:50;-5.20;98.00;96.50
2009-12-16;19:55;-5.20;98.00;96.75
2009-12-16;20:00;-5.10;97.75;96.75
2009-12-16;20:05;-5.20;98.00;97.00
2009-12-16;20:10;-5.20;98.00;97.00
2009-12-16;20:15;-5.20;98.00;97.00
2009-12-16;20:20;-5.20;98.00;97.00
2009-12-16;20:25;-5.20;98.00;96.75
2009-12-16;20:30;-5.20;98.00;97.00
2009-12-16;20:35;-5.20;98.00;96.75
2009-12-16;20:40;-5.20;98.00;96.50
2009-12-16;20:45;-5.25;98.13;96.75
2009-12-16;20:50;-5.25;98.13;96.50
2009-12-16;20:55;-5.25;98.13;96.50
2009-12-16;21:00;-5.25;98.13;96.38
2009-12-16;21:05;-5.25;98.13;96.38
2009-12-16;21:10;-5.35;98.38;96.13
2009-12-16;21:15;-5.35;98.38;96.38
2009-12-16;21:20;-5.40;98.50;96.38
2009-12-16;21:25;-5.40;98.50;96.13
2009-12-16;21:30;-5.40;98.50;96.00
2009-12-16;21:35;-5.40;98.50;96.00
2009-12-16;21:40;-5.35;98.38;96.00
2009-12-16;21:45;-5.35;98.38;96.00
2009-12-16;21:50;-5.35;98.38;96.00
2009-12-16;21:55;-5.35;98.38;96.00
2009-12-16;22:00;-5.35;98.38;96.00
2009-12-16;22:05;-5.35;98.38;96.00
2009-12-16;22:10;-5.40;98.50;96.00
2009-12-16;22:15;-5.40;98.50;96.13
2009-12-16;22:20;-5.35;98.38;96.13
2009-12-16;22:25;-5.40;98.50;96.13
2009-12-16;22:30;-5.40;98.50;96.13
2009-12-16;22:35;-5.35;98.38;96.13
2009-12-16;22:40;-5.35;98.38;96.38
2009-12-16;22:45;-5.40;98.50;96.13
2009-12-16;22:50;-5.40;98.50;96.13
2009-12-16;22:55;-5.40;98.50;96.38
2009-12-16;23:00;-5.50;98.75;96.38
2009-12-16;23:05;-5.50;98.75;96.38
2009-12-16;23:10;-5.60;99.00;96.50
2009-12-16;23:15;-5.60;99.00;96.50
2009-12-16;23:20;-5.60;99.00;96.50
2009-12-16;23:25;-5.60;99.00;96.75
2009-12-16;23:30;-5.65;99.13;96.75
2009-12-16;23:35;-5.60;99.00;97.00
2009-12-16;23:40;-5.65;99.13;97.00
2009-12-16;23:45;-5.65;99.13;97.00
2009-12-16;23:50;-5.65;99.13;97.00
2009-12-16;23:55;-5.75;99.38;97.00
2009-12-17;00:00;-5.75;99.38;97.00
2009-12-17;00:05;-5.80;99.50;97.00
2009-12-17;00:10;-5.80;99.50;97.00
2009-12-17;00:15;-5.80;99.50;97.13
2009-12-17;00:20;-5.90;99.75;97.13
2009-12-17;00:25;-5.90;99.75;97.38
2009-12-17;00:30;-5.90;99.75;97.50
2009-12-17;00:35;-5.90;99.75;97.50
2009-12-17;00:40;-5.90;99.75;97.50
2009-12-17;00:45;-6.00;100.00;97.38
2009-12-17;00:50;-6.00;100.00;97.38
2009-12-17;00:55;-6.00;100.00;97.38
2009-12-17;01:00;-6.05;100.13;97.38
2009-12-17;01:05;-6.00;100.00;97.38
2009-12-17;01:10;-6.05;100.13;97.13
2009-12-17;01:15;-6.05;100.13;97.13
2009-12-17;01:20;-6.05;100.13;97.13
2009-12-17;01:25;-6.05;100.13;97.13
2009-12-17;01:30;-6.15;100.38;97.13
2009-12-17;01:35;-6.15;100.38;97.13
2009-12-17;01:40;-6.15;100.38;97.13
2009-12-17;01:45;-6.15;100.38;97.13
2009-12-17;01:50;-6.15;100.38;97.13
2009-12-17;01:55;-6.15;100.38;97.38
2009-12-17;02:00;-6.20;100.50;97.38
2009-12-17;02:05;-6.30;100.75;97.38
2009-12-17;02:10;-6.30;100.75;97.38
2009-12-17;02:15;-6.30;100.75;97.50
2009-12-17;02:20;-6.35;100.88;97.38
2009-12-17;02:25;-6.35;100.88;97.38
2009-12-17;02:30;-6.45;101.13;97.38
2009-12-17;02:35;-6.45;101.13;97.38
2009-12-17;02:40;-6.55;101.38;97.38
2009-12-17;02:45;-6.60;101.50;97.38
2009-12-17;02:50;-6.60;101.50;97.38
2009-12-17;02:55;-6.70;101.75;97.13
2009-12-17;03:00;-6.70;101.75;97.38
2009-12-17;03:05;-6.70;101.75;97.38
2009-12-17;03:10;-6.70;101.75;97.38
2009-12-17;03:15;-6.70;101.75;97.38
2009-12-17;03:20;-6.70;101.75;97.38
2009-12-17;03:25;-6.75;101.88;97.50
2009-12-17;03:30;-6.75;101.88;97.50
2009-12-17;03:35;-6.75;101.88;97.50
2009-12-17;03:40;-6.75;101.88;97.75
2009-12-17;03:45;-6.75;101.88;97.75
2009-12-17;03:50;-6.75;101.88;98.00
2009-12-17;03:55;-6.85;102.13;98.00
2009-12-17;04:00;-6.85;102.13;97.75
2009-12-17;04:05;-6.95;102.38;98.00
2009-12-17;04:10;-6.95;102.38;98.00
2009-12-17;04:15;-6.95;102.38;98.00
2009-12-17;04:20;-7.00;102.50;98.00
2009-12-17;04:25;-7.00;102.50;98.00
2009-12-17;04:30;-7.00;102.50;98.00
2009-12-17;04:35;-7.00;102.50;98.00
2009-12-17;04:40;-7.00;102.50;98.00
2009-12-17;04:45;-7.00;102.50;98.13
2009-12-17;04:50;-7.10;102.75;98.13
2009-12-17;04:55;-7.10;102.75;98.13
2009-12-17;05:00;-7.15;102.88;98.13
2009-12-17;05:05;-7.25;103.13;98.13
2009-12-17;05:10;-7.25;103.13;98.38
2009-12-17;05:15;-7.25;103.13;98.38
2009-12-17;05:20;-7.25;103.13;98.50
2009-12-17;05:25;-7.25;103.13;98.50
2009-12-17;05:30;-7.25;103.13;98.50
2009-12-17;05:35;-7.25;103.13;98.50
2009-12-17;05:40;-7.35;103.38;98.38
2009-12-17;05:45;-7.35;103.38;98.38
2009-12-17;05:50;-7.35;103.38;98.38
2009-12-17;05:55;-7.35;103.38;98.38
2009-12-17;06:00;-7.35;103.38;98.38
2009-12-17;06:05;-7.40;103.50;98.38
2009-12-17;06:10;-7.40;103.50;98.50
2009-12-17;06:15;-7.40;103.50;98.50
2009-12-17;06:20;-7.40;103.50;98.38
2009-12-17;06:25;-7.40;103.50;98.50
2009-12-17;06:30;-7.40;103.50;98.50
2009-12-17;06:35;-7.50;103.75;98.38
2009-12-17;06:40;-7.50;103.75;98.38
2009-12-17;06:45;-7.50;103.75;98.50
2009-12-17;06:50;-7.50;103.75;98.50
2009-12-17;06:55;-7.50;103.75;98.50
2009-12-17;07:00;-7.55;103.88;98.75
2009-12-17;07:05;-7.55;103.88;98.75
2009-12-17;07:10;-7.55;103.88;99.00
2009-12-17;07:15;-7.50;103.75;99.00
2009-12-17;07:20;-7.50;103.75;99.00
2009-12-17;07:25;-7.50;103.75;99.00
2009-12-17;07:30;-7.50;103.75;99.13
2009-12-17;07:35;-7.50;103.75;99.00
2009-12-17;07:40;-7.50;103.75;99.13
2009-12-17;07:45;-7.50;103.75;99.13
2009-12-17;07:50;-7.50;103.75;99.13
2009-12-17;07:55;-7.55;103.88;99.38
2009-12-17;08:00;-7.55;103.88;99.38
2009-12-17;08:05;-7.50;103.75;99.50
2009-12-17;08:10;-7.50;103.75;99.50
2009-12-17;08:15;-7.50;103.75;99.50
2009-12-17;08:20;-7.55;103.88;99.75
2009-12-17;08:25;-7.50;103.75;99.75
2009-12-17;08:30;-7.50;103.75;99.75
2009-12-17;08:35;-7.50;103.75;99.75
2009-12-17;08:40;-7.50;103.75;99.75
2009-12-17;08:45;-7.50;103.75;100.00
2009-12-17;08:50;-7.50;103.75;100.00
2009-12-17;08:55;-7.50;103.75;100.00
2009-12-17;09:00;-7.50;103.75;100.13
2009-12-17;09:05;-7.50;103.75;100.00
2009-12-17;09:10;-7.50;103.75;100.13
2009-12-17;09:15;-7.40;103.50;100.13
2009-12-17;09:20;-7.40;103.50;100.13
2009-12-17;09:25;-7.50;103.75;100.13
2009-12-17;09:30;-7.50;103.75;100.38
2009-12-17;09:35;-7.50;103.75;100.38
2009-12-17;09:40;-7.40;103.50;100.38
2009-12-17;09:45;-7.40;103.50;100.38
2009-12-17;09:50;-7.40;103.50;100.38
2009-12-17;09:55;-7.35;103.38;100.38
2009-12-17;10:00;-7.25;103.13;100.50
2009-12-17;10:05;-7.15;102.88;100.75
2009-12-17;10:10;-7.10;102.75;100.75
2009-12-17;10:15;-7.10;102.75;100.75
2009-12-17;10:20;-7.00;102.50;100.88
2009-12-17;10:25;-6.95;102.38;100.88
2009-12-17;10:30;-6.85;102.13;101.13
2009-12-17;10:35;-6.75;101.88;101.13
2009-12-17;10:40;-6.70;101.75;101.38
2009-12-17;10:45;-6.60;101.50;101.50
2009-12-17;10:50;-6.45;101.13;101.50
2009-12-17;10:55;-6.35;100.88;101.75
2009-12-17;11:00;-6.30;100.75;101.75
2009-12-17;11:05;-6.30;100.75;101.75
2009-12-17;11:10;-6.20;100.50;101.75
2009-12-17;11:15;-6.30;100.75;101.75
2009-12-17;11:20;-6.30;100.75;101.75
2009-12-17;11:25;-6.35;100.88;101.88
2009-12-17;11:30;-6.35;100.88;101.88
2009-12-17;11:35;-6.45;101.13;101.88
2009-12-17;11:40;-6.45;101.13;101.88
2009-12-17;11:45;-6.45;101.13;101.88
2009-12-17;11:50;-6.35;100.88;101.88
2009-12-17;11:55;-6.30;100.75;102.13
2009-12-17;12:00;-6.30;100.75;102.13
2009-12-17;12:05;-6.20;100.50;102.38
2009-12-17;12:10;-6.20;100.50;102.38
2009-12-17;12:15;-6.20;100.50;102.38
2009-12-17;12:20;-6.20;100.50;102.50
2009-12-17;12:25;-6.15;100.38;102.50
2009-12-17;12:30;-6.15;100.38;102.50
2009-12-17;12:35;-6.05;100.13;102.50
2009-12-17;12:40;-6.05;100.13;102.50
2009-12-17;12:45;-6.05;100.13;102.50
2009-12-17;12:50;-6.05;100.13;102.75
2009-12-17;12:55;-6.05;100.13;102.75
2009-12-17;13:00;-6.05;100.13;102.88
2009-12-17;13:05;-6.00;100.00;103.13
2009-12-17;13:10;-6.00;100.00;103.13
2009-12-17;13:15;-5.90;99.75;103.13
2009-12-17;13:20;-5.90;99.75;103.13
2009-12-17;13:25;-6.00;100.00;103.13
2009-12-17;13:30;-6.05;100.13;103.13
2009-12-17;13:35;-6.15;100.38;103.13
2009-12-17;13:40;-6.15;100.38;103.38
2009-12-17;13:45;-6.05;100.13;103.38
2009-12-17;13:50;-6.05;100.13;103.38
2009-12-17;13:55;-6.00;100.00;103.38
2009-12-17;14:00;-6.05;100.13;103.38
2009-12-17;14:05;-6.00;100.00;103.50
2009-12-17;14:10;-6.00;100.00;103.50
2009-12-17;14:15;-6.05;100.13;103.50
2009-12-17;14:20;-6.00;100.00;103.50
2009-12-17;14:25;-6.05;100.13;103.50
2009-12-17;14:30;-6.05;100.13;103.50
2009-12-17;14:35;-6.05;100.13;103.75
2009-12-17;14:40;-6.05;100.13;103.75
2009-12-17;14:45;-6.05;100.13;103.75
2009-12-17;14:50;-6.15;100.38;103.75
2009-12-17;14:55;-6.15;100.38;103.75
2009-12-17;15:00;-6.20;100.50;103.88
2009-12-17;15:05;-6.30;100.75;103.88
2009-12-17;15:10;-6.30;100.75;103.88
2009-12-17;15:15;-6.30;100.75;103.75
2009-12-17;15:20;-6.35;100.88;103.75
2009-12-17;15:25;-6.45;101.13;103.75
2009-12-17;15:30;-6.55;101.38;103.75
2009-12-17;15:35;-6.60;101.50;103.75
2009-12-17;15:40;-6.60;101.50;103.75
2009-12-17;15:45;-6.60;101.50;103.75
2009-12-17;15:50;-6.60;101.50;103.75
2009-12-17;15:55;-6.70;101.75;103.88
2009-12-17;16:00;-6.70;101.75;103.88
2009-12-17;16:05;-6.75;101.88;103.75
2009-12-17;16:10;-6.85;102.13;103.75
2009-12-17;16:15;-6.95;102.38;103.75
2009-12-17;16:20;-7.00;102.50;103.88
2009-12-17;16:25;-7.00;102.50;103.75
2009-12-17;16:30;-7.10;102.75;103.75
2009-12-17;16:35;-7.15;102.88;103.75
2009-12-17;16:40;-7.25;103.13;103.75
2009-12-17;16:45;-7.35;103.38;103.75
2009-12-17;16:50;-7.35;103.38;103.75
2009-12-17;16:55;-7.35;103.38;103.75
2009-12-17;17:00;-7.35;103.38;103.75
2009-12-17;17:05;-7.40;103.50;103.75
2009-12-17;17:10;-7.40;103.50;103.75
2009-12-17;17:15;-7.40;103.50;103.50
2009-12-17;17:20;-7.40;103.50;103.50
2009-12-17;17:25;-7.40;103.50;103.75
2009-12-17;17:30;-7.40;103.50;103.75
2009-12-17;17:35;-7.40;103.50;103.75
2009-12-17;17:40;-7.40;103.50;103.50
2009-12-17;17:45;-7.40;103.50;103.50
2009-12-17;17:50;-7.40;103.50;103.50
2009-12-17;17:55;-7.40;103.50;103.38
2009-12-17;18:00;-7.40;103.50;103.13
2009-12-17;18:05;-7.40;103.50;102.88
2009-12-17;18:10;-7.40;103.50;102.75
2009-12-17;18:15;-7.40;103.50;102.75
2009-12-17;18:20;-7.40;103.50;102.50
2009-12-17;18:25;-7.35;103.38;102.38
2009-12-17;18:30;-7.35;103.38;102.13
2009-12-17;18:35;-7.35;103.38;101.88
2009-12-17;18:40;-7.35;103.38;101.75
2009-12-17;18:45;-7.40;103.50;101.50
2009-12-17;18:50;-7.40;103.50;101.13
2009-12-17;18:55;-7.50;103.75;100.88
2009-12-17;19:00;-7.50;103.75;100.75
2009-12-17;19:05;-7.55;103.88;100.75
2009-12-17;19:10;-7.65;104.13;100.50
2009-12-17;19:15;-7.75;104.38;100.75
2009-12-17;19:20;-7.80;104.50;100.75
2009-12-17;19:25;-7.90;104.75;100.88
2009-12-17;19:30;-7.90;104.75;100.88
2009-12-17;19:35;-7.95;104.88;101.13
2009-12-17;19:40;-8.05;105.13;101.13
2009-12-17;19:45;-8.05;105.13;101.13
2009-12-17;19:50;-8.05;105.13;100.88
2009-12-17;19:55;-8.20;105.50;100.75
2009-12-17;20:00;-8.30;105.75;100.75
2009-12-17;20:05;-8.30;105.75;100.50
2009-12-17;20:10;-8.35;105.88;100.50
2009-12-17;20:15;-8.45;106.13;100.50
2009-12-17;20:20;-8.55;106.38;100.50
2009-12-17;20:25;-8.55;106.38;100.38
2009-12-17;20:30;-8.55;106.38;100.38
2009-12-17;20:35;-8.60;106.50;100.13
2009-12-17;20:40;-8.75;106.88;100.13
2009-12-17;20:45;-8.85;107.13;100.13
2009-12-17;20:50;-8.85;107.13;100.13
2009-12-17;20:55;-8.90;107.25;100.13
2009-12-17;21:00;-9.10;107.75;100.13
2009-12-17;21:05;-9.15;107.88;100.00
2009-12-17;21:10;-9.25;108.13;100.00
2009-12-17;21:15;-9.40;108.50;99.75
2009-12-17;21:20;-9.50;108.75;99.75
2009-12-17;21:25;-9.50;108.75;100.00
2009-12-17;21:30;-9.55;108.88;100.13
2009-12-17;21:35;-9.65;109.13;100.38
2009-12-17;21:40;-9.70;109.25;100.38
